station,lat,lon,year,tmax,tmin,airfrost,rain,sun
Valley,53.252,-4.535,1965,18.3,1.4,2.75,83.8333333333333,138.675
Valley,53.252,-4.535,1966,18.1,2.2,1.16666666666667,76.7083333333333,130.091666666667
Valley,53.252,-4.535,1967,18.1,3.8,1.33333333333333,80.175,134.175
Valley,53.252,-4.535,1968,19,0.8,2.08333333333333,67.8916666666667,133.3
Valley,53.252,-4.535,1969,18.6,0.1,2.66666666666667,71.375,130.558333333333
Valley,53.252,-4.535,1970,20,1.9,2.16666666666667,73.2583333333333,124.333333333333
Valley,53.252,-4.535,1971,19.8,3.4,0.833333333333333,54.25,131.791666666667
Valley,53.252,-4.535,1972,18.5,3.2,1,67.05,136.641666666667
Valley,53.252,-4.535,1973,19.6,3.8,1.41666666666667,65.8,132.708333333333
Valley,53.252,-4.535,1974,17.7,3.6,0.166666666666667,72.3833333333333,137.208333333333
Valley,53.252,-4.535,1975,20.4,2.3,0.75,59.8,158.275
Valley,53.252,-4.535,1976,22.4,2.1,1.25,57.6416666666667,137.116666666667
Valley,53.252,-4.535,1977,19.3,2.1,1.58333333333333,76.7333333333333,142.216666666667
Valley,53.252,-4.535,1978,16.8,1.9,2.25,62.95,124.025
Valley,53.252,-4.535,1979,17.8,0.7,2.25,77.7833333333333,130.133333333333
Valley,53.252,-4.535,1980,17.8,1.7,1.58333333333333,75.3083333333333,129.275
Valley,53.252,-4.535,1981,18.9,0.3,2.25,75.1416666666667,118.266666666667
Valley,53.252,-4.535,1982,20.1,2,1.75,69.65,129.216666666667
Valley,53.252,-4.535,1983,22.2,0.4,1.41666666666667,67.1,123.391666666667
Valley,53.252,-4.535,1984,21.5,2.4,0.916666666666667,74.7083333333333,148.141666666667
Valley,53.252,-4.535,1985,17.9,-0.4,3.33333333333333,72.5,127.066666666667
Valley,53.252,-4.535,1986,18.3,-2.3,2.58333333333333,75.1,137.916666666667
Valley,53.252,-4.535,1987,18.1,0.3,3.66666666666667,72.0166666666667,130.741666666667
Valley,53.252,-4.535,1988,18.5,3.5,0.5,69.45,138.316666666667
Valley,53.252,-4.535,1989,20.9,2.1,0.833333333333333,62.775,151.591666666667
Valley,53.252,-4.535,1990,20.6,3.4,0.583333333333333,64.9,147.391666666667
Valley,53.252,-4.535,1991,19.8,0.4,2.25,51.9083333333333,129.366666666667
Valley,53.252,-4.535,1992,19.2,2.7,1.66666666666667,72.7,129.233333333333
Valley,53.252,-4.535,1993,17.5,3.5,0.916666666666667,67.1083333333333,120.466666666667
Valley,53.252,-4.535,1994,19,2,1,75.675,128.7
Valley,53.252,-4.535,1995,23.4,1.5,1.41666666666667,59.0916666666667,148.45
Valley,53.252,-4.535,1996,19.1,1,3.08333333333333,56.9583333333333,144.158333333333
Valley,53.252,-4.535,1997,20.6,0.9,1.83333333333333,59.3833333333333,138.258333333333
Valley,53.252,-4.535,1998,18.4,4.3,0.833333333333333,77.9583333333333,126.408333333333
Valley,53.252,-4.535,1999,20,4.5,0.833333333333333,75.4666666666667,135.691666666667
Valley,53.252,-4.535,2000,19,4.2,0.916666666666667,100.733333333333,141.341666666667
Valley,53.252,-4.535,2001,18.2,2.2,2.58333333333333,61.4833333333333,145.708333333333
Valley,53.252,-4.535,2002,18.1,4.5,0.916666666666667,81.4666666666667,119.891666666667
Valley,53.252,-4.535,2003,20.7,2,2.08333333333333,63.55,140.233333333333
Valley,53.252,-4.535,2004,19.8,3.2,1.41666666666667,66.9833333333333,117.05
Valley,53.252,-4.535,2005,19,3,1.08333333333333,64.6916666666667,125.945454545455
Valley,53.252,-4.535,2006,22,3.1,1.08333333333333,79.5,137.416666666667
Valley,53.252,-4.535,2007,18.3,4,1.25,64.475,131.483333333333
Valley,53.252,-4.535,2008,18.8,2.6,1.83333333333333,86.6416666666667,119.666666666667
Valley,53.252,-4.535,2009,19,2.4,1.75,72.6083333333333,124.475
Valley,53.252,-4.535,2010,18.3,-0.9,4.16666666666667,61.35,146.458333333333
Valley,53.252,-4.535,2011,18.2,2,1.16666666666667,63.3833333333333,130.033333333333
Valley,53.252,-4.535,2012,19,3.9,1.41666666666667,85.1416666666667,114.783333333333
Valley,53.252,-4.535,2013,21.6,1.1,3.08333333333333,70.3333333333333,134.916666666667
Valley,53.252,-4.535,2014,20.3,4.9,0.166666666666667,78.5833333333333,137.633333333333
Valley,53.252,-4.535,2015,18.3,2.9,0.916666666666667,81.4916666666667,135.391666666667
Tiree,56.500,-6.880,1928,NA,NA,NaN,NaN,121.25
Tiree,56.500,-6.880,1929,NA,NA,NaN,NaN,124.708333333333
Tiree,56.500,-6.880,1930,8.2,3.9,3,161,118.9
Tiree,56.500,-6.880,1931,15.6,2.4,0.833333333333333,89.1166666666667,112.4
Tiree,56.500,-6.880,1932,16.3,2.5,1.16666666666667,86.9,133.508333333333
Tiree,56.500,-6.880,1933,17.2,2.5,0.916666666666667,89.0416666666667,115.8
Tiree,56.500,-6.880,1934,17.5,2.5,0.416666666666667,96.725,114.283333333333
Tiree,56.500,-6.880,1935,16.5,2.3,0.5,96.8833333333333,134.508333333333
Tiree,56.500,-6.880,1936,16.7,1.9,0.916666666666667,75.8333333333333,133.033333333333
Tiree,56.500,-6.880,1937,16.5,1.1,1.25,73.075,118.283333333333
Tiree,56.500,-6.880,1938,16.9,3.5,0.583333333333333,108.816666666667,111.216666666667
Tiree,56.500,-6.880,1939,17.4,2.6,0.583333333333333,81.4,129.341666666667
Tiree,56.500,-6.880,1940,17.6,1.4,1.41666666666667,91.0833333333333,109.891666666667
Tiree,56.500,-6.880,1941,16.2,0.6,1.75,58.75,125.666666666667
Tiree,56.500,-6.880,1942,15.9,2.5,0.583333333333333,99.7166666666667,116.908333333333
Tiree,56.500,-6.880,1943,16.7,4.3,0.5,108.958333333333,104.558333333333
Tiree,56.500,-6.880,1944,17.4,2.6,0.75,106.958333333333,111.983333333333
Tiree,56.500,-6.880,1945,17.1,-0.2,1.41666666666667,100.475,113.966666666667
Tiree,56.500,-6.880,1946,15.5,3,1.25,93.375,133.533333333333
Tiree,56.500,-6.880,1947,19.5,-2.1,4.58333333333333,82.6416666666667,118.566666666667
Tiree,56.500,-6.880,1948,16.1,2.3,0.583333333333333,117.05,114.791666666667
Tiree,56.500,-6.880,1949,17,3.2,0.75,106.9,118.625
Tiree,56.500,-6.880,1950,16.7,1.2,1.25,119.7,124.691666666667
Tiree,56.500,-6.880,1951,15.8,1.4,0.75,106.108333333333,129.591666666667
Tiree,56.500,-6.880,1952,16.4,1.6,1.41666666666667,85.575,121.091666666667
Tiree,56.500,-6.880,1953,16.4,3.4,0.583333333333333,97.4833333333333,114.316666666667
Tiree,56.500,-6.880,1954,15.4,2.2,0.416666666666667,123.291666666667,112.791666666667
Tiree,56.500,-6.880,1955,18,0.2,2.83333333333333,80.9083333333333,135.866666666667
Tiree,56.500,-6.880,1956,16.3,1.2,1.41666666666667,95.65,117.375
Tiree,56.500,-6.880,1957,16.5,2.3,0.5,95.5416666666667,120.2
Tiree,56.500,-6.880,1958,16.7,2,1.66666666666667,81.4916666666667,118.558333333333
Tiree,56.500,-6.880,1959,16.7,1.5,0.833333333333333,84.6583333333333,118.608333333333
Tiree,56.500,-6.880,1960,16.5,2.3,1.16666666666667,85.1916666666667,132.333333333333
Tiree,56.500,-6.880,1961,15.3,1.6,1.25,102.566666666667,106.608333333333
Tiree,56.500,-6.880,1962,16.1,0.9,1.75,91.6916666666667,129.416666666667
Tiree,56.500,-6.880,1963,16.1,-0.2,2.66666666666667,71.2833333333333,123.483333333333
Tiree,56.500,-6.880,1964,15.2,3,0.833333333333333,92.4166666666667,103.633333333333
Tiree,56.500,-6.880,1965,15.1,1.8,1.83333333333333,93.8833333333333,109.266666666667
Tiree,56.500,-6.880,1966,16,2.3,1.83333333333333,82.95,117.333333333333
Tiree,56.500,-6.880,1967,16,3.5,0.916666666666667,105.683333333333,109.816666666667
Tiree,56.500,-6.880,1968,17.2,0.5,1.5,75.1083333333333,129.816666666667
Tiree,56.500,-6.880,1969,16.5,-0.1,2.25,82.8333333333333,110.175
Tiree,56.500,-6.880,1970,17.2,0.4,2.66666666666667,93.95,105.916666666667
Tiree,56.500,-6.880,1971,16.3,4,0.583333333333333,82.8833333333333,117.675
Tiree,56.500,-6.880,1972,15.4,3,0.75,89.1583333333333,107.991666666667
Tiree,56.500,-6.880,1973,16.2,2.9,0.833333333333333,87.4166666666667,105.025
Tiree,56.500,-6.880,1974,16,3.2,0.25,101.933333333333,116.533333333333
Tiree,56.500,-6.880,1975,17.3,2.5,1,92.325,124.291666666667
Tiree,56.500,-6.880,1976,18.5,2.2,0.583333333333333,93.2083333333333,109.308333333333
Tiree,56.500,-6.880,1977,16.7,2.1,1.33333333333333,82.5666666666667,126.183333333333
Tiree,56.500,-6.880,1978,15.4,1.2,1.83333333333333,92,100.566666666667
Tiree,56.500,-6.880,1979,15.3,0.1,3.16666666666667,107.941666666667,109.775
Tiree,56.500,-6.880,1980,16.1,2.5,1.16666666666667,107.191666666667,116.016666666667
Tiree,56.500,-6.880,1981,16.1,1.4,1.58333333333333,99.3583333333333,112.866666666667
Tiree,56.500,-6.880,1982,17,2.8,1.25,114.141666666667,114.975
Tiree,56.500,-6.880,1983,17.9,1.3,1.5,89.625,110.225
Tiree,56.500,-6.880,1984,17.8,0.9,1.5,104.716666666667,114.916666666667
Tiree,56.500,-6.880,1985,15.5,0.2,2.66666666666667,106.541666666667,112.366666666667
Tiree,56.500,-6.880,1986,15.4,-1,2.5,109.483333333333,121.133333333333
Tiree,56.500,-6.880,1987,15.9,1.8,2.08333333333333,100.533333333333,120.425
Tiree,56.500,-6.880,1988,15.4,2.6,0.75,113.608333333333,112.908333333333
Tiree,56.500,-6.880,1989,17,2,1.08333333333333,115.225,122.325
Tiree,56.500,-6.880,1990,16.5,3.1,0.916666666666667,126.591666666667,116.383333333333
Tiree,56.500,-6.880,1991,18.1,1.6,0.916666666666667,106.808333333333,120.141666666667
Tiree,56.500,-6.880,1992,16.2,4,0.166666666666667,120.291666666667,101.916666666667
Tiree,56.500,-6.880,1993,15,2.8,0.75,106.208333333333,106.941666666667
Tiree,56.500,-6.880,1994,16.6,2.3,0.25,112.566666666667,110.441666666667
Tiree,56.500,-6.880,1995,18.4,1.9,1.41666666666667,97.4,132.716666666667
Tiree,56.500,-6.880,1996,15.9,1.7,1.75,104.958333333333,127.325
Tiree,56.500,-6.880,1997,18.2,2.6,0.666666666666667,92.0666666666667,129.683333333333
Tiree,56.500,-6.880,1998,15.9,3.9,0.416666666666667,112.183333333333,114.15
Tiree,56.500,-6.880,1999,17.2,3.2,0.666666666666667,117.758333333333,123.875
Tiree,56.500,-6.880,2000,17,3.6,0.666666666666667,106.783333333333,138.216666666667
Tiree,56.500,-6.880,2001,16.6,2.4,1.41666666666667,81.8083333333333,126.541666666667
Tiree,56.500,-6.880,2002,16.8,3.9,0.333333333333333,106.333333333333,103.290909090909
Tiree,56.500,-6.880,2003,17.7,3.3,1,83.9166666666667,119.866666666667
Tiree,56.500,-6.880,2004,18.1,3.1,0.5,103.008333333333,119.109090909091
Tiree,56.500,-6.880,2005,16.4,3,0.833333333333333,102.441666666667,110.991666666667
Tiree,56.500,-6.880,2006,17.7,2.6,1.08333333333333,105.75,112.108333333333
Tiree,56.500,-6.880,2007,16.2,4.3,0.333333333333333,88.4083333333333,128.109090909091
Tiree,56.500,-6.880,2008,17,3.1,0.916666666666667,107.966666666667,125.3
Tiree,56.500,-6.880,2009,16.8,2.6,1.41666666666667,118.458333333333,126.491666666667
Tiree,56.500,-6.880,2010,16.1,0.3,3.33333333333333,82.4083333333333,126.058333333333
Tiree,56.500,-6.880,2011,15.8,3.2,0.333333333333333,125.816666666667,111.358333333333
Tiree,56.500,-6.880,2012,17.1,3.5,0.333333333333333,99.3166666666667,126.7
Tiree,56.500,-6.880,2013,17.7,1.9,1,100.858333333333,120.075
Tiree,56.500,-6.880,2014,17.7,3.8,0,125.9,116.916666666667
Tiree,56.500,-6.880,2015,15.9,2.6,0.333333333333333,122.191666666667,99.025
Sutton Bonington,52.833,-1.250,1959,23.3,-2.4,4.16666666666667,NaN,136.7
Sutton Bonington,52.833,-1.250,1960,21.7,0.8,3.41666666666667,NaN,106.983333333333
Sutton Bonington,52.833,-1.250,1961,19.9,-1.2,3.75,45.5833333333333,117
Sutton Bonington,52.833,-1.250,1962,18.9,-2.6,6.25,38.55,101.333333333333
Sutton Bonington,52.833,-1.250,1963,19.7,-5.5,6.58333333333333,43.5166666666667,105.858333333333
Sutton Bonington,52.833,-1.250,1964,20.2,-0.7,5.16666666666667,37.175,112.85
Sutton Bonington,52.833,-1.250,1965,19.6,0.2,5.91666666666667,58.9666666666667,109.216666666667
Sutton Bonington,52.833,-1.250,1966,20.1,0.3,3.66666666666667,62.025,108.633333333333
Sutton Bonington,52.833,-1.250,1967,22.4,1,3.58333333333333,50.5916666666667,119.208333333333
Sutton Bonington,52.833,-1.250,1968,19.9,-0.6,4.75,56.0916666666667,95.3416666666667
Sutton Bonington,52.833,-1.250,1969,22.1,-2,5.83333333333333,60.4666666666667,109.183333333333
Sutton Bonington,52.833,-1.250,1970,21.8,-0.1,5.25,44.6333333333333,117.291666666667
Sutton Bonington,52.833,-1.250,1971,22.1,1.1,3.75,48.2,109.141666666667
Sutton Bonington,52.833,-1.250,1972,19.8,1.5,2.08333333333333,47.35,97.6166666666667
Sutton Bonington,52.833,-1.250,1973,21.5,1.4,4.5,51.9583333333333,122.008333333333
Sutton Bonington,52.833,-1.250,1974,19.7,1.9,2,52.8,117.683333333333
Sutton Bonington,52.833,-1.250,1975,24.6,1.5,3.33333333333333,40.1416666666667,122.05
Sutton Bonington,52.833,-1.250,1976,24.8,-0.5,5,37.7166666666667,124.758333333333
Sutton Bonington,52.833,-1.250,1977,19.9,0.3,3.08333333333333,60.65,114.225
Sutton Bonington,52.833,-1.250,1978,19.1,-1.3,5.83333333333333,51.2,104.741666666667
Sutton Bonington,52.833,-1.250,1979,21,-4.7,7.5,52.1916666666667,114.808333333333
Sutton Bonington,52.833,-1.250,1980,20.1,-1,4.16666666666667,56.1166666666667,111.2
Sutton Bonington,52.833,-1.250,1981,20.8,-3.9,5,50.0083333333333,103.575
Sutton Bonington,52.833,-1.250,1982,21.3,-1.2,4.25,56.6416666666667,117.616666666667
Sutton Bonington,52.833,-1.250,1983,25,-1.4,3.75,45.65,112.741666666667
Sutton Bonington,52.833,-1.250,1984,22.7,0.4,3.58333333333333,54.0166666666667,119.733333333333
Sutton Bonington,52.833,-1.250,1985,20.4,-2.2,5.5,49.5416666666667,109.916666666667
Sutton Bonington,52.833,-1.250,1986,20.6,-4.1,5.33333333333333,51.1916666666667,124.241666666667
Sutton Bonington,52.833,-1.250,1987,20.1,-1.9,5.16666666666667,52.2,101.991666666667
Sutton Bonington,52.833,-1.250,1988,19.9,0.8,2.91666666666667,52.2,112.741666666667
Sutton Bonington,52.833,-1.250,1989,23.4,2.5,2.83333333333333,51.1833333333333,139.041666666667
Sutton Bonington,52.833,-1.250,1990,24.1,1.8,2.41666666666667,43.3833333333333,132.725
Sutton Bonington,52.833,-1.250,1991,22.7,-1.3,5.41666666666667,39.3083333333333,108.666666666667
Sutton Bonington,52.833,-1.250,1992,21.5,0.5,3.83333333333333,56.125,111.616666666667
Sutton Bonington,52.833,-1.250,1993,19.9,2.3,3.66666666666667,57.7666666666667,110.791666666667
Sutton Bonington,52.833,-1.250,1994,24.3,0,2.41666666666667,54.4583333333333,116.375
Sutton Bonington,52.833,-1.250,1995,25.3,-0.6,4.16666666666667,40.7,132.891666666667
Sutton Bonington,52.833,-1.250,1996,22.2,-0.5,6.58333333333333,37.2166666666667,113.291666666667
Sutton Bonington,52.833,-1.250,1997,24.5,-1.4,3.91666666666667,43.4583333333333,121.208333333333
Sutton Bonington,52.833,-1.250,1998,20.9,2.3,2.91666666666667,62.2666666666667,103.433333333333
Sutton Bonington,52.833,-1.250,1999,22.9,1.9,1.83333333333333,60.0083333333333,121.916666666667
Sutton Bonington,52.833,-1.250,2000,21.6,1.7,2.83333333333333,56.9333333333333,NaN
Sutton Bonington,52.833,-1.250,2001,21.9,-0.1,5.41666666666667,56.225,NaN
Sutton Bonington,52.833,-1.250,2002,21.8,1.9,2.33333333333333,63.5916666666667,NaN
Sutton Bonington,52.833,-1.250,2003,23.7,-0.3,5.83333333333333,40.2833333333333,NaN
Sutton Bonington,52.833,-1.250,2004,22,2.3,3.16666666666667,63.2916666666667,NaN
Sutton Bonington,52.833,-1.250,2005,22.1,1.7,4.16666666666667,51.3666666666667,NaN
Sutton Bonington,52.833,-1.250,2006,26.5,1.4,2.91666666666667,51.025,NaN
Sutton Bonington,52.833,-1.250,2007,21.5,2.4,2.33333333333333,63.4333333333333,NaN
Sutton Bonington,52.833,-1.250,2008,21.8,0.6,3.33333333333333,56.1,NaN
Sutton Bonington,52.833,-1.250,2009,21.9,0.5,3.75,49.0166666666667,NaN
Sutton Bonington,52.833,-1.250,2010,22,-4,6.08333333333333,42.575,NaN
Sutton Bonington,52.833,-1.250,2011,21.5,1.4,1.91666666666667,33.4916666666667,NaN
Sutton Bonington,52.833,-1.250,2012,21.4,0.8,3.66666666666667,69.3166666666667,NaN
Sutton Bonington,52.833,-1.250,2013,24.3,-0.2,4.83333333333333,46.2,NaN
Sutton Bonington,52.833,-1.250,2014,24.1,2.3,2.08333333333333,52.5416666666667,NaN
Sutton Bonington,52.833,-1.250,2015,21.5,1.3,2.41666666666667,49.1583333333333,NaN
Stornoway Airport,58.214,-6.318,1873,16.7,2.1,1.66666666666667,123.333333333333,NaN
Stornoway Airport,58.214,-6.318,1874,17.6,-2.2,4.41666666666667,112.741666666667,NaN
Stornoway Airport,58.214,-6.318,1875,16.2,0.7,3.5,86.5583333333333,NaN
Stornoway Airport,58.214,-6.318,1876,16.3,-0.4,4.58333333333333,95.6416666666667,NaN
Stornoway Airport,58.214,-6.318,1877,15.1,0,5.58333333333333,121.008333333333,NaN
Stornoway Airport,58.214,-6.318,1878,16.9,-1,4.41666666666667,77.575,NaN
Stornoway Airport,58.214,-6.318,1879,14.4,0,4.5,65.675,NaN
Stornoway Airport,58.214,-6.318,1880,18.5,0,3.63636363636364,69.5090909090909,NaN
Stornoway Airport,58.214,-6.318,1881,14.4,-2.6,5.16666666666667,84.0333333333333,NaN
Stornoway Airport,58.214,-6.318,1882,16.1,-0.6,2.75,95.9916666666667,NaN
Stornoway Airport,58.214,-6.318,1883,14.9,0.1,2.45454545454545,101.063636363636,NaN
Stornoway Airport,58.214,-6.318,1884,16.6,1.6,1.58333333333333,118.141666666667,NaN
Stornoway Airport,58.214,-6.318,1885,15.5,0.4,3.66666666666667,106.925,NaN
Stornoway Airport,58.214,-6.318,1886,15.3,-1.1,4.41666666666667,102.15,NaN
Stornoway Airport,58.214,-6.318,1887,16.5,0.2,4,104.041666666667,NaN
Stornoway Airport,58.214,-6.318,1888,14.4,-0.4,3.75,105.341666666667,NaN
Stornoway Airport,58.214,-6.318,1889,15.4,0,2.33333333333333,94.0833333333333,NaN
Stornoway Airport,58.214,-6.318,1890,15.6,1,2.41666666666667,105.641666666667,NaN
Stornoway Airport,58.214,-6.318,1891,15,-1.4,4.25,98.5166666666667,NaN
Stornoway Airport,58.214,-6.318,1892,14.6,-0.8,6.33333333333333,76.3416666666667,NaN
Stornoway Airport,58.214,-6.318,1893,16.8,0.5,3.66666666666667,101.608333333333,NaN
Stornoway Airport,58.214,-6.318,1894,17.1,0.9,2.75,108.025,NaN
Stornoway Airport,58.214,-6.318,1895,16.5,-2.6,5.41666666666667,93.8083333333333,NaN
Stornoway Airport,58.214,-6.318,1896,15.4,0.9,2,131.333333333333,NaN
Stornoway Airport,58.214,-6.318,1897,17.2,-0.3,3.83333333333333,95.75,NaN
Stornoway Airport,58.214,-6.318,1898,15.8,0.5,2,151.575,NaN
Stornoway Airport,58.214,-6.318,1899,19.6,0.6,2.75,128.775,NaN
Stornoway Airport,58.214,-6.318,1900,16.7,-1.3,2.75,133.65,NaN
Stornoway Airport,58.214,-6.318,1901,18,0.4,3.66666666666667,90.4416666666667,NaN
Stornoway Airport,58.214,-6.318,1902,15.4,-0.5,3.41666666666667,99.2833333333333,NaN
Stornoway Airport,58.214,-6.318,1903,15.6,0.7,2.75,129.5,NaN
Stornoway Airport,58.214,-6.318,1904,16.8,0.6,3.58333333333333,119.5,NaN
Stornoway Airport,58.214,-6.318,1905,17,1.5,2,106.216666666667,NaN
Stornoway Airport,58.214,-6.318,1906,16.7,-0.2,3.58333333333333,89.2666666666667,NaN
Stornoway Airport,58.214,-6.318,1907,14.9,0.4,3,93.8416666666667,NaN
Stornoway Airport,58.214,-6.318,1908,15.2,1.4,1.75,111.525,NaN
Stornoway Airport,58.214,-6.318,1909,15.2,-0.1,3.66666666666667,97.8,NaN
Stornoway Airport,58.214,-6.318,1910,16.2,0.7,2.5,113.641666666667,NaN
Stornoway Airport,58.214,-6.318,1911,17.2,1.6,1.33333333333333,102.408333333333,NaN
Stornoway Airport,58.214,-6.318,1912,15.4,1.2,2.08333333333333,117.35,NaN
Stornoway Airport,58.214,-6.318,1913,16,1.4,1.33333333333333,99.4666666666667,NaN
Stornoway Airport,58.214,-6.318,1914,16.9,1.1,1.66666666666667,106.291666666667,NaN
Stornoway Airport,58.214,-6.318,1915,16.1,1.4,2.33333333333333,96.7916666666667,NaN
Stornoway Airport,58.214,-6.318,1916,16.4,0.6,2,102.2,NaN
Stornoway Airport,58.214,-6.318,1917,17.5,0.6,4.5,106.725,NaN
Stornoway Airport,58.214,-6.318,1918,16,-0.2,2.25,118.625,NaN
Stornoway Airport,58.214,-6.318,1919,14.9,-0.1,3.75,110.9,NaN
Stornoway Airport,58.214,-6.318,1920,15.9,3.6,0.222222222222222,119.3,NaN
Stornoway Airport,58.214,-6.318,1921,16.2,2.6,1.41666666666667,115.533333333333,NaN
Stornoway Airport,58.214,-6.318,1922,14,1,2.75,98.95,NaN
Stornoway Airport,58.214,-6.318,1923,16.1,0.7,2.83333333333333,116.525,NaN
Stornoway Airport,58.214,-6.318,1924,15.7,1,2.41666666666667,113.416666666667,NaN
Stornoway Airport,58.214,-6.318,1925,17.1,0.2,3.66666666666667,100.583333333333,NaN
Stornoway Airport,58.214,-6.318,1926,17.3,2.1,2.66666666666667,104.925,NaN
Stornoway Airport,58.214,-6.318,1927,17.1,0.2,3.18181818181818,108.691666666667,NaN
Stornoway Airport,58.214,-6.318,1928,16,1.4,2,111.608333333333,NaN
Stornoway Airport,58.214,-6.318,1929,15.9,0.1,3.75,100.875,106.525
Stornoway Airport,58.214,-6.318,1930,16,-0.2,3.41666666666667,92.4666666666667,108.758333333333
Stornoway Airport,58.214,-6.318,1931,16.1,0.8,1.83333333333333,99.475,100.158333333333
Stornoway Airport,58.214,-6.318,1932,16.1,2,1.41666666666667,99.2333333333333,95.6583333333333
Stornoway Airport,58.214,-6.318,1933,18.1,1.5,1.08333333333333,73.5333333333333,104.383333333333
Stornoway Airport,58.214,-6.318,1934,17,1.8,0.666666666666667,101.966666666667,103.8
Stornoway Airport,58.214,-6.318,1935,16.3,2.1,0.833333333333333,98.3166666666667,110.133333333333
Stornoway Airport,58.214,-6.318,1936,16.4,1.2,1.58333333333333,82.3,110.958333333333
Stornoway Airport,58.214,-6.318,1937,15.8,0.6,1.91666666666667,75.6,99.8
Stornoway Airport,58.214,-6.318,1938,16.8,2.6,0.666666666666667,113.208333333333,96.6833333333333
Stornoway Airport,58.214,-6.318,1939,17,1.6,0.916666666666667,90.9666666666667,108.358333333333
Stornoway Airport,58.214,-6.318,1940,16.7,1.8,1.75,85.1333333333333,97.55
Stornoway Airport,58.214,-6.318,1941,15.9,0.8,2.33333333333333,73.725,101.7
Stornoway Airport,58.214,-6.318,1942,15.3,1.2,1.91666666666667,95.0833333333333,92.8916666666667
Stornoway Airport,58.214,-6.318,1943,15.7,2.5,1,106.775,88.975
Stornoway Airport,58.214,-6.318,1944,17.6,1.4,2.83333333333333,90.4416666666667,86.6416666666667
Stornoway Airport,58.214,-6.318,1945,17,-2.3,2.91666666666667,80.2916666666667,94.0166666666667
Stornoway Airport,58.214,-6.318,1946,15.6,1.3,2.75,89.7583333333333,110.133333333333
Stornoway Airport,58.214,-6.318,1947,19.4,-2.1,4.75,84.55,106.825
Stornoway Airport,58.214,-6.318,1948,15.9,0.2,3.41666666666667,103.566666666667,103.366666666667
Stornoway Airport,58.214,-6.318,1949,17.3,1.3,2.33333333333333,103.808333333333,106.458333333333
Stornoway Airport,58.214,-6.318,1950,17,-0.7,3.5,102.308333333333,107.966666666667
Stornoway Airport,58.214,-6.318,1951,15.4,-0.2,4.33333333333333,88,107.683333333333
Stornoway Airport,58.214,-6.318,1952,15.9,-0.3,3.5,94.4833333333333,96.375
Stornoway Airport,58.214,-6.318,1953,16.3,2.3,1.83333333333333,87.525,99.2166666666667
Stornoway Airport,58.214,-6.318,1954,15,1.6,2.5,99.2,104.091666666667
Stornoway Airport,58.214,-6.318,1955,18.2,-2.1,4.5,73,117.325
Stornoway Airport,58.214,-6.318,1956,15.8,0.3,2.91666666666667,90.1583333333333,103.608333333333
